Soil Moisture,Temperature, Soil Humidity,Time,Status
33,24,50,77,ON
41,31,35,7,ON
13,37,56,58,ON
17,34,62,37,ON
51,27,66,89,ON
20,23,65,13,ON
7,19,48,76,ON
1,0,35,102,OFF
49,21,29,17,ON
40,28,20,5,ON
14,36,29,17,ON
74,27,48,106,OFF
84,31,35,51,ON
31,36,54,38,ON
41,3,46,105,OFF
9,0,58,88,ON
70,14,29,100,OFF
24,13,40,1,ON
26,37,25,21,ON
82,21,67,18,OFF
56,32,48,60,ON
80,0,57,51,OFF
37,11,45,29,ON
37,11,64,104,OFF
58,38,30,41,ON
68,16,30,4,ON
66,11,36,23,OFF
14,4,25,28,ON
89,7,56,35,OFF
21,9,57,67,OFF
57,26,26,89,OFF
40,19,20,92,OFF
14,16,30,80,ON
50,33,42,10,OFF
17,21,55,20,ON
3,16,46,60,ON
56,23,68,59,ON
59,32,46,51,ON
21,28,26,35,ON
42,14,67,45,ON
87,45,49,56,ON
83,18,60,69,OFF
40,0,66,32,OFF
56,2,69,48,OFF
44,39,66,110,OFF
24,25,53,2,ON
45,15,52,21,ON
71,41,26,85,ON
42,19,55,34,ON
28,8,36,79,ON
31,22,60,94,OFF
17,38,20,64,ON
48,5,40,108,OFF
22,4,31,39,ON
8,32,36,4,ON
5,30,57,12,ON
42,44,57,20,ON
69,42,49,76,ON
21,15,25,52,OFF
69,12,47,58,OFF
2,14,31,90,ON
56,0,61,38,OFF
88,11,51,71,OFF
61,2,60,1,OFF
90,3,54,90,OFF
14,24,57,19,OFF
87,43,23,44,ON
19,17,37,104,OFF
43,42,44,61,ON
35,10,44,76,OFF
89,39,60,47,ON
32,13,54,27,ON
73,28,66,91,OFF
41,30,54,24,ON
30,18,56,104,OFF
76,17,45,68,ON
33,37,67,10,ON
72,7,37,20,OFF
48,8,44,44,OFF
12,22,23,86,ON
17,0,47,65,ON
24,2,35,103,OFF
86,11,65,71,ON
20,25,70,82,ON
78,16,49,62,OFF
8,3,64,37,ON
41,37,49,28,ON
31,29,44,59,ON
76,23,29,26,OFF
43,41,56,55,ON
12,3,48,51,ON
50,16,28,36,ON
66,3,62,54,OFF
40,5,47,63,OFF
48,30,64,80,ON
16,20,39,102,OFF
2,2,57,54,ON
79,7,24,58,OFF
20,3,54,51,ON
87,13,35,24,OFF
48,41,37,58,ON
90,4,65,83,ON
4,11,51,72,ON
9,34,49,110,OFF
52,11,44,49,OFF
6,8,52,101,OFF
30,28,65,81,ON
59,11,50,25,ON
75,32,30,5,OFF
86,16,45,24,OFF
66,15,30,67,OFF
85,10,23,31,OFF
47,45,46,21,ON
1,37,40,74,ON
78,2,29,31,OFF
80,32,50,10,OFF
80,17,36,23,OFF
6,37,44,22,ON
56,43,60,1,ON
27,29,47,45,ON
77,10,63,6,OFF
53,5,50,11,ON
43,45,49,44,ON
23,5,25,63,OFF
36,33,41,110,OFF
17,17,51,4,ON
39,24,25,69,OFF
79,14,21,26,OFF
80,3,26,103,OFF
29,29,55,47,ON
69,17,28,12,OFF
25,24,55,34,OFF
37,14,40,31,ON
75,16,48,85,OFF
86,7,48,47,OFF
61,11,43,16,OFF
40,23,21,99,OFF
3,45,35,58,ON
17,3,44,92,OFF
21,36,46,49,ON
1,41,23,77,ON
60,6,63,50,OFF
36,45,53,103,OFF
30,30,59,103,OFF
28,37,68,12,ON
49,24,21,33,ON
14,29,39,51,ON
74,36,49,12,OFF
6,3,49,23,ON
38,28,45,61,ON
6,26,26,84,ON
15,20,70,17,ON
16,26,44,69,ON
78,17,23,82,OFF
77,40,62,56,ON
35,30,43,46,ON
58,7,53,109,OFF
5,32,40,64,ON
26,25,37,13,OFF
38,43,60,8,ON
27,36,48,4,ON
51,33,66,25,ON
10,25,48,29,OFF
9,37,70,71,ON
49,14,64,21,ON
21,18,66,108,OFF
27,27,67,41,ON
18,42,59,88,ON
65,19,40,50,ON
43,42,44,30,ON
35,31,60,77,ON
47,26,38,65,ON
52,2,52,55,OFF
79,38,42,0,OFF
56,14,40,41,ON
39,20,61,48,OFF
64,33,49,29,OFF
70,40,57,36,OFF
32,7,63,108,OFF
28,30,24,31,ON
51,7,20,72,OFF
44,1,39,90,OFF
33,14,64,94,OFF
36,29,38,42,ON
7,36,23,38,ON
16,4,58,36,ON
85,14,22,72,OFF
86,36,31,17,OFF
54,44,48,16,ON
19,43,49,44,ON
83,24,57,11,OFF
74,30,36,98,OFF
6,44,36,96,OFF
20,27,27,67,ON
47,4,34,83,ON
62,44,46,3,ON
77,31,35,15,OFF
87,13,57,3,OFF
82,17,40,24,OFF
34,28,66,74,ON
5,12,48,27,ON
48,22,68,74,ON
4,16,29,102,OFF
2,9,63,92,OFF
68,37,56,99,OFF
43,40,46,70,ON
17,34,69,97,OFF
32,22,35,52,ON
30,10,68,64,ON
43,11,27,31,ON
44,19,69,57,ON
38,12,55,76,OFF
82,17,43,39,OFF
63,31,63,20,OFF
30,15,58,59,OFF
3,35,37,25,ON
23,42,35,107,OFF
70,11,54,89,OFF
67,8,22,52,OFF
72,41,67,11,OFF
68,26,43,101,OFF
52,1,68,73,OFF
14,45,48,34,ON
86,21,70,52,ON
49,37,45,50,ON
26,34,53,103,OFF
80,33,64,22,OFF
17,22,58,1,ON
81,6,25,72,OFF
86,36,54,4,OFF
17,40,50,13,ON
32,31,24,78,ON
82,24,35,5,OFF
52,4,22,17,ON
25,32,40,83,ON
88,28,55,0,OFF
72,20,66,94,OFF
9,2,51,71,ON
40,44,58,29,ON
69,14,39,110,OFF
71,22,56,83,OFF
39,22,47,9,ON
15,15,54,68,ON
39,4,64,54,ON
39,39,66,22,ON
73,37,53,26,OFF
42,41,38,21,ON
18,14,49,57,ON
89,40,22,78,ON
50,23,31,6,ON
9,9,27,41,ON
83,36,63,102,OFF
37,13,53,33,ON
67,40,51,31,OFF
9,3,58,88,ON
73,32,32,35,OFF
8,39,53,110,OFF
43,31,24,108,OFF
65,43,43,80,ON
26,36,39,51,ON
46,27,66,28,ON
1,25,37,62,ON
43,31,30,16,ON
32,44,41,90,ON
21,41,64,43,ON
14,15,66,101,OFF
75,12,52,48,OFF
70,6,59,9,OFF
51,12,29,101,OFF
3,28,68,12,ON
71,7,47,81,OFF
88,21,56,48,OFF
69,27,57,4,ON
54,8,52,105,OFF
50,38,67,99,OFF
88,29,55,40,ON
44,17,59,2,ON
71,25,42,100,OFF
21,18,45,53,ON
4,33,51,50,ON
5,33,52,31,ON
20,19,70,46,ON
85,27,29,65,OFF
24,26,57,102,OFF
15,44,65,105,OFF
40,8,32,28,OFF
14,23,30,32,ON
77,23,54,5,OFF
18,16,21,110,OFF
45,13,55,72,OFF
79,41,30,42,ON
69,14,27,94,OFF
85,16,27,82,OFF
16,23,58,33,ON
46,40,63,62,ON
4,32,63,13,ON
60,22,42,3,ON
4,29,39,96,OFF
19,19,55,89,ON
7,34,59,80,ON
37,22,60,27,ON
35,31,58,2,ON
66,14,31,68,OFF
74,31,38,22,OFF
20,17,67,17,ON
88,16,58,39,OFF
26,26,28,81,OFF
2,10,26,81,ON
41,36,52,22,ON
22,9,42,0,OFF
86,13,32,60,ON
18,5,51,10,ON
53,36,33,88,ON
53,40,40,9,ON
74,14,67,99,OFF
58,36,48,17,ON
81,7,23,97,OFF
4,36,59,53,ON
66,40,28,41,ON
83,31,39,4,OFF
56,36,51,23,ON
71,8,59,40,OFF
5,9,26,28,ON
55,18,40,9,ON
50,18,24,52,OFF
4,2,39,74,ON
58,44,35,75,ON
15,22,26,67,ON
85,18,40,74,ON
32,41,31,66,ON
38,35,64,53,ON
42,41,49,4,ON
89,32,46,64,ON
55,41,70,76,ON
90,16,24,61,OFF
20,17,69,29,ON
5,37,45,43,ON
47,13,36,43,ON
72,5,40,53,OFF
41,41,27,26,ON
15,7,57,108,OFF
27,18,22,82,OFF
51,21,51,60,ON
2,30,50,20,ON
4,9,44,76,ON
40,6,34,69,ON
17,5,35,46,ON
45,33,32,76,ON
58,31,22,67,ON
50,21,23,14,ON
38,18,68,71,ON
54,26,64,97,OFF
21,32,44,61,ON
69,43,57,38,OFF
61,43,33,8,ON
45,33,40,77,ON
73,16,70,9,OFF
46,31,35,29,ON
81,17,48,1,OFF
8,25,25,83,ON
65,38,48,96,OFF
20,1,43,30,OFF
21,36,68,87,ON
76,37,28,63,ON
72,41,25,92,OFF
86,24,42,93,OFF
83,12,29,9,OFF
87,20,67,80,ON
16,27,53,74,ON
67,6,27,96,OFF
85,41,21,8,OFF
44,14,31,10,ON
23,24,64,57,ON
75,21,23,104,OFF
31,9,60,32,OFF
24,22,33,26,ON
86,31,61,53,ON
60,9,20,54,OFF
45,9,23,10,ON
44,20,43,39,ON
37,38,44,31,ON
36,24,54,9,ON
26,39,66,24,ON
85,2,46,23,OFF
40,26,26,37,ON
25,27,28,49,OFF
16,17,59,32,OFF
88,30,42,107,OFF
17,5,25,74,ON
10,15,50,35,ON
64,6,21,58,OFF
77,33,37,91,OFF
20,42,32,35,ON
69,30,58,21,OFF
69,38,57,71,ON
5,23,55,25,ON
89,34,31,79,ON
39,36,26,52,ON
65,15,27,3,ON
65,21,45,51,ON
64,16,52,92,OFF
89,19,24,79,OFF
72,12,65,88,ON
52,6,58,28,ON
22,8,66,36,ON
85,12,37,56,ON
35,32,50,28,ON
88,21,40,31,OFF
81,10,63,99,OFF
47,26,47,49,ON
46,8,52,81,OFF
89,22,21,12,OFF
11,1,37,77,ON
25,23,58,10,ON
72,25,65,38,OFF
7,21,54,53,ON
78,29,44,62,ON
7,38,20,22,ON
38,43,54,75,ON
8,43,43,73,ON
70,22,68,95,OFF
73,40,46,103,OFF
4,16,53,26,OFF
55,30,63,7,ON
76,15,39,21,OFF
22,20,22,50,OFF
16,40,40,78,ON
20,28,63,93,OFF
49,43,39,13,ON
88,28,28,69,OFF
81,21,60,29,OFF
51,40,57,49,ON
18,40,35,80,ON
23,41,70,83,ON
35,6,45,105,OFF
78,44,31,25,OFF
33,33,45,76,ON
44,44,34,96,OFF
43,10,35,49,ON
76,44,68,41,ON
74,9,32,66,ON
74,22,66,32,OFF
23,44,39,91,OFF
70,30,21,52,ON
58,43,67,63,ON
71,34,43,77,ON
20,24,26,106,OFF
90,25,59,1,OFF
5,37,69,89,ON
63,29,62,75,OFF
43,6,54,8,OFF
63,33,27,63,ON
86,24,37,7,OFF
32,14,23,16,ON
47,44,43,43,ON
62,34,38,17,OFF
4,35,64,95,OFF
53,5,34,36,ON
74,33,50,76,ON
51,37,40,90,ON
73,36,43,58,ON
28,29,47,102,OFF
1,8,63,17,OFF
34,12,57,32,ON
46,18,70,62,ON
12,32,64,56,ON
78,3,21,57,OFF
63,34,38,34,OFF
39,9,52,54,OFF
83,37,28,72,ON
77,24,42,18,OFF
78,2,70,95,OFF
39,25,20,25,ON
76,30,46,66,ON
37,35,56,51,ON
88,10,69,102,OFF
53,4,47,5,OFF
86,33,59,75,ON
22,24,46,39,OFF
8,33,40,5,ON
41,38,30,63,ON
8,17,33,64,ON
62,22,33,69,ON
35,43,32,90,ON
18,0,30,68,ON
82,13,64,100,OFF
71,19,40,91,OFF
84,21,22,4,OFF
40,9,32,68,ON
12,25,59,87,ON
83,34,51,56,ON
70,38,29,87,ON
13,28,63,13,ON
66,31,68,18,OFF
65,6,51,39,OFF
2,8,38,72,ON
53,25,33,74,ON
54,7,45,107,OFF
13,33,65,23,ON
39,20,52,64,OFF
42,7,44,25,ON
30,20,39,65,ON
13,25,35,39,OFF
48,3,51,26,ON
76,10,54,90,OFF
86,36,43,81,ON
18,17,58,26,OFF
51,16,38,100,OFF
62,43,26,103,OFF
18,10,67,97,OFF
51,29,31,101,OFF
83,19,63,55,OFF
33,40,24,10,ON
89,25,36,87,ON
74,9,64,67,ON
32,13,42,81,ON
22,14,32,60,ON
88,35,23,43,ON
89,32,33,38,OFF
81,44,31,80,ON
2,23,28,61,ON
19,23,42,109,OFF
36,32,35,101,OFF
47,21,26,74,OFF
80,6,57,74,OFF
20,33,53,17,ON
52,35,25,106,OFF
60,30,59,107,OFF
27,13,66,82,ON
62,39,49,26,OFF
22,27,46,52,ON
73,35,37,13,OFF
11,24,58,16,OFF
14,22,55,44,ON
79,7,52,17,OFF
3,16,63,47,ON
87,16,28,66,OFF
37,19,55,12,ON
50,2,51,102,OFF
4,26,68,5,ON
45,33,67,46,ON
56,36,33,95,OFF
45,8,21,4,OFF
67,40,48,25,OFF
50,25,34,2,ON
8,27,32,9,ON
42,34,20,97,OFF
17,0,52,33,OFF
67,40,51,74,ON
76,26,41,70,ON
16,20,27,38,ON
68,36,32,98,OFF
85,2,36,9,OFF
17,19,65,71,ON
38,33,61,26,ON
90,3,54,20,OFF
52,25,39,49,ON
15,27,24,60,ON
26,38,52,78,ON
34,39,46,94,OFF
31,0,45,49,OFF
50,19,35,39,ON
42,21,51,4,ON
12,42,47,82,ON
70,2,55,77,OFF
60,11,66,80,ON
86,4,51,78,OFF
76,4,21,95,OFF
61,27,63,20,OFF
22,22,21,67,ON
82,44,23,101,OFF
68,14,56,77,OFF
90,42,45,94,OFF
60,14,40,56,ON
32,10,43,53,OFF
5,34,21,37,ON
32,39,27,1,ON
20,32,65,107,OFF
81,6,55,21,OFF
90,14,55,108,OFF
61,28,36,47,ON
85,8,25,68,OFF
39,0,52,23,OFF
72,17,59,46,OFF
1,5,23,7,OFF
58,44,63,102,OFF
34,20,30,39,ON
35,37,21,78,ON
69,5,27,75,OFF
48,0,48,51,OFF
27,7,36,96,OFF
11,3,35,65,ON
39,45,64,28,ON
31,34,52,102,OFF
48,0,47,46,OFF
62,45,68,55,ON
83,28,54,26,OFF
39,33,52,86,ON
55,1,53,43,OFF
13,1,61,45,ON
32,34,49,57,ON
1,43,44,19,ON
3,14,22,30,ON
46,13,70,27,ON
82,22,20,40,ON
56,0,31,43,OFF
11,12,23,72,ON
23,14,32,62,ON
59,44,54,45,ON
25,13,43,47,ON
62,21,24,108,OFF
10,36,69,21,ON
10,10,63,50,ON
77,38,30,80,ON
30,5,34,46,ON
57,20,48,53,ON
54,28,42,102,OFF
24,17,39,50,ON
84,20,27,47,OFF
11,30,48,19,ON
50,6,70,101,OFF
35,44,58,76,ON
24,28,35,91,OFF
9,40,47,44,ON
84,4,57,20,OFF
10,44,64,14,ON
8,28,21,14,ON
61,17,60,9,ON
32,8,61,101,OFF
13,15,32,85,ON
73,1,28,78,OFF
42,4,58,2,OFF
38,27,34,60,ON
26,4,66,70,ON
29,16,22,93,OFF
27,42,45,3,ON
59,14,46,56,OFF
16,33,59,85,ON
66,3,43,54,OFF
78,11,43,21,OFF
65,15,70,109,OFF
15,26,34,45,ON
1,15,27,7,ON
11,10,22,22,ON
21,27,33,1,ON
3,17,32,98,OFF
8,16,32,44,ON
65,10,58,99,OFF
85,2,50,88,OFF
27,37,29,41,ON
69,1,24,68,OFF
68,9,32,23,OFF
57,34,59,12,OFF
21,41,24,4,ON
86,26,26,102,OFF
70,13,37,59,ON
17,43,69,23,ON
19,44,59,40,ON
51,44,62,94,OFF
9,11,66,7,ON
53,22,20,44,ON
72,30,62,90,OFF
73,16,23,20,OFF
51,7,28,107,OFF
80,13,50,74,OFF
55,17,52,39,ON
39,8,37,75,ON
20,19,56,44,ON
3,21,20,36,ON
13,5,39,0,OFF
17,3,30,10,ON
43,8,27,75,OFF
32,6,23,41,OFF
14,26,42,48,ON
73,5,29,57,OFF
26,3,33,63,ON
25,30,65,107,OFF
80,45,37,61,ON
21,26,28,64,OFF
79,36,37,79,ON
40,39,46,87,ON
7,18,51,53,ON
6,36,35,94,OFF
76,26,64,43,ON
85,6,35,36,OFF
26,16,45,98,OFF
73,9,44,48,OFF
86,14,67,71,ON
26,34,21,80,ON
28,22,56,26,ON
16,24,51,90,ON
2,44,60,49,ON
5,23,49,35,ON
30,17,40,94,OFF
27,3,49,12,ON
64,10,70,73,ON
51,7,62,34,ON
70,32,36,15,OFF
6,16,37,14,OFF
57,33,62,71,ON
20,14,22,30,ON
26,14,38,26,ON
52,7,50,72,OFF
82,1,45,10,OFF
25,0,61,14,OFF
69,23,53,94,OFF
36,6,59,82,OFF
75,28,63,23,OFF
88,18,70,106,OFF
15,11,67,82,ON
20,35,60,29,ON
41,39,33,18,ON
75,23,54,18,OFF
85,25,66,72,ON
74,16,26,110,OFF
31,17,66,58,ON
29,3,56,81,OFF
1,8,38,18,OFF
37,42,43,95,OFF
24,16,59,57,OFF
10,5,38,94,OFF
84,25,27,26,OFF
78,29,28,16,OFF
43,25,46,5,ON
80,33,35,85,ON
45,32,48,64,ON
69,18,54,40,OFF
83,37,63,32,OFF
54,2,35,7,OFF
3,14,24,54,ON
32,0,44,79,OFF
29,26,21,70,ON
39,9,51,49,OFF
35,2,63,21,ON
2,38,52,92,OFF
71,29,61,95,OFF
36,4,70,84,OFF
33,12,49,37,ON
69,0,62,18,OFF
4,13,70,71,ON
14,29,54,65,ON
22,40,63,85,ON
71,28,23,105,OFF
37,42,39,106,OFF
48,32,67,51,ON
77,17,49,52,ON
67,1,50,42,OFF
32,0,26,40,OFF
25,23,62,77,OFF
35,39,26,100,OFF
23,29,65,2,ON
4,10,46,102,OFF
3,39,56,88,ON
42,40,51,100,OFF
69,5,46,69,OFF
51,27,69,18,ON
57,35,31,39,ON
15,25,61,88,ON
38,27,48,51,ON
36,30,45,28,ON
81,24,29,21,OFF
61,24,50,69,ON
55,8,27,99,OFF
79,34,65,81,ON
77,31,33,35,OFF
72,23,35,101,OFF
70,35,55,75,ON
45,18,57,61,OFF
15,38,51,96,OFF
36,10,69,47,ON
45,45,58,63,ON
60,44,43,86,ON
34,2,30,41,OFF
46,5,36,86,ON
29,42,21,4,ON
44,31,59,35,ON
35,24,61,67,OFF
58,35,56,93,OFF
29,11,58,30,ON
12,6,60,34,ON
6,34,41,27,ON
8,12,45,23,ON
86,15,22,63,OFF
11,29,39,75,ON
66,41,46,61,ON
22,38,42,46,ON
45,6,63,39,ON
22,5,63,101,OFF
75,17,56,104,OFF
72,14,26,110,OFF
9,4,22,47,ON
11,6,51,73,ON
89,44,30,7,OFF
60,8,54,100,OFF
65,24,70,43,ON
85,12,69,19,OFF
65,44,43,110,OFF
21,39,37,17,ON
86,29,61,60,ON
76,15,41,83,ON
14,13,63,105,OFF
39,23,49,51,ON
64,11,29,76,OFF
51,12,38,10,ON
38,23,46,78,ON
80,12,55,97,OFF
67,35,41,39,OFF
22,17,70,93,OFF
19,39,21,69,ON
8,5,24,93,OFF
72,17,23,63,OFF
29,31,64,69,ON
76,10,33,43,ON
64,15,29,107,OFF
26,7,52,45,OFF
68,19,40,31,OFF
82,41,35,31,OFF
86,0,31,22,OFF
42,32,66,67,ON
21,30,47,109,OFF
77,24,24,22,OFF
29,4,56,86,OFF
76,12,50,25,OFF
39,9,34,7,OFF
17,24,38,68,ON
59,21,32,44,ON
29,17,35,12,OFF
55,20,48,102,OFF
73,22,60,35,OFF
50,36,32,104,OFF
40,19,65,108,OFF
55,18,46,15,ON
87,44,58,15,OFF
34,40,35,30,ON
45,25,66,16,ON
49,42,62,110,OFF
25,36,64,17,ON
2,12,30,66,ON
30,6,68,43,ON
38,11,59,87,OFF
45,21,35,82,ON
16,2,66,99,OFF
41,45,27,31,ON
41,10,43,56,OFF
41,39,57,50,ON
22,14,36,9,ON
17,16,57,21,OFF
87,21,69,90,ON
20,10,63,96,OFF
65,5,20,90,OFF
37,27,48,39,ON
31,12,37,95,OFF
6,23,52,70,ON
10,15,37,28,ON
57,14,69,98,OFF
47,6,66,89,ON
49,43,32,66,ON
7,2,59,72,ON
80,4,64,63,ON
24,15,53,83,OFF
39,3,25,55,OFF
84,2,25,108,OFF
49,16,31,50,OFF
87,11,44,76,OFF
78,37,38,60,ON
28,21,41,96,OFF
54,1,32,49,ON
16,42,48,84,ON
41,7,47,95,OFF
86,18,34,94,OFF
34,23,68,104,OFF
63,0,34,42,OFF
84,34,44,77,ON
11,10,63,89,ON
11,11,68,73,ON
74,4,43,92,OFF
73,32,33,93,OFF
84,5,20,86,OFF
56,13,44,41,ON
15,44,43,99,OFF
54,3,60,67,OFF
43,2,57,109,OFF
8,36,69,102,OFF
38,33,32,13,ON
40,8,28,103,OFF
47,23,24,61,OFF
12,15,38,30,ON
8,4,69,90,ON
32,26,30,69,OFF
30,0,55,35,OFF
89,3,57,101,OFF
87,42,39,96,OFF
24,12,26,98,OFF
14,28,49,27,ON
35,4,33,90,ON
58,31,31,72,ON
79,27,31,85,OFF
13,10,30,98,OFF
52,20,57,24,ON
12,6,21,80,ON
86,44,49,50,ON
81,14,29,103,OFF
90,7,70,86,ON
42,11,67,72,ON
55,33,52,106,OFF
41,14,48,44,OFF
46,14,46,8,ON
5,2,39,21,ON
16,5,60,55,ON
64,10,39,29,OFF
23,15,35,20,ON
36,33,51,11,ON
18,14,54,2,ON
67,13,54,76,OFF
87,0,29,62,OFF
38,37,57,73,ON
39,1,64,58,ON
43,40,65,33,ON
88,17,56,67,OFF
16,0,69,55,ON
67,40,25,1,ON
3,20,48,96,OFF
57,16,30,55,OFF
28,17,21,70,OFF
83,9,64,29,OFF
42,5,59,80,OFF
69,27,23,58,ON
68,32,57,74,ON
71,35,38,63,ON
82,34,53,16,OFF
26,4,20,91,OFF
72,16,43,16,OFF
76,18,30,15,OFF
65,3,61,9,OFF
72,35,46,18,OFF
8,27,56,57,ON
26,45,20,46,ON
35,0,43,83,OFF
33,14,29,81,OFF
88,0,29,15,OFF
87,29,63,74,OFF
51,1,65,88,ON
31,27,64,109,OFF
11,35,41,28,ON
77,7,66,64,ON
76,21,47,93,OFF
74,13,53,82,OFF
8,11,36,59,ON
76,6,62,0,OFF
70,31,38,89,ON
33,38,66,80,ON
76,33,57,80,ON
89,14,61,17,OFF
6,20,43,102,OFF
62,4,55,46,OFF
54,1,41,46,OFF
60,21,28,45,OFF
84,39,67,51,ON
85,1,64,99,OFF
76,41,22,21,OFF
47,7,60,49,OFF
70,41,57,90,ON
54,26,21,62,ON
20,36,62,53,ON
72,42,27,3,OFF
60,9,45,52,OFF
31,6,24,57,OFF
59,4,32,61,ON
44,7,55,108,OFF
43,44,25,40,ON
34,9,68,42,ON
24,34,63,56,ON
22,6,41,9,OFF
52,9,53,2,OFF
1,34,53,74,ON
13,36,64,76,ON
80,9,65,34,OFF
79,4,61,90,OFF
14,1,57,63,ON
81,44,67,19,OFF
61,39,34,76,ON
18,11,61,43,ON
84,44,63,49,ON
7,39,22,58,ON
17,38,65,23,ON
15,22,33,69,ON
52,22,47,83,ON
81,24,39,58,ON
25,9,58,78,OFF
55,42,55,90,ON
90,32,53,58,ON
54,45,27,17,ON
22,14,39,10,ON
16,0,21,70,ON
16,11,26,58,ON
76,41,22,68,ON
39,23,47,87,ON
12,7,58,7,OFF
14,17,24,25,ON
2,27,64,43,ON
1,8,23,86,ON
64,28,24,45,ON
45,21,45,48,ON
57,3,44,59,OFF
74,10,22,74,OFF
8,1,38,80,ON
52,2,69,101,OFF
59,42,65,62,ON
69,22,38,101,OFF
78,39,26,84,ON
85,18,21,101,OFF
21,13,63,101,OFF
10,2,68,8,OFF
28,13,41,106,OFF
78,40,45,52,ON
36,15,32,96,OFF
22,9,67,63,ON
58,4,40,81,OFF
43,8,52,64,OFF
83,6,61,93,OFF
31,29,55,35,ON
67,31,66,2,ON
30,23,29,16,ON
4,31,55,6,ON
66,41,20,64,ON
86,43,63,71,ON
16,30,24,109,OFF
42,1,39,39,OFF
82,0,31,13,OFF
63,43,37,50,ON
8,16,26,0,ON
85,31,51,69,ON
45,10,51,93,OFF
77,20,38,1,OFF
86,13,30,17,OFF
44,23,60,35,ON
72,43,63,77,ON
1,7,64,37,ON
39,42,32,12,ON
40,34,47,80,ON
61,27,61,61,OFF
84,31,52,42,ON
47,18,48,100,OFF
87,4,59,104,OFF
28,40,42,67,ON
11,5,66,40,ON
30,20,49,24,ON
34,33,50,3,ON
17,21,47,101,OFF
27,15,32,16,ON
22,33,59,109,OFF
18,34,45,87,ON
58,32,40,83,ON
63,13,21,50,OFF
75,43,39,19,OFF
32,15,26,97,OFF
85,17,68,47,ON
64,24,51,37,OFF
44,33,47,82,ON
74,0,25,2,OFF
3,16,56,24,OFF
65,20,39,107,OFF
9,36,62,97,OFF
72,38,23,2,OFF
31,37,69,96,OFF
28,41,23,2,ON
67,39,55,74,ON
23,17,64,65,ON
55,4,22,63,OFF
48,26,21,14,ON
33,8,34,27,OFF
42,39,66,109,OFF
86,31,41,84,ON
49,44,61,51,ON
33,3,50,78,OFF
24,5,52,40,OFF
8,4,22,18,ON
22,18,53,59,OFF
23,15,61,32,ON
62,16,57,41,OFF
7,38,49,110,OFF
76,1,49,9,OFF
11,7,30,94,OFF
16,24,47,71,ON
32,4,57,38,ON
77,4,40,110,OFF
37,20,70,6,ON
87,23,66,71,ON
67,28,22,94,OFF
23,34,52,102,OFF
19,32,21,67,ON
86,11,66,85,ON
66,3,64,78,ON
23,13,59,50,OFF
68,35,68,93,OFF
77,7,47,82,OFF
86,8,46,45,OFF
24,11,38,35,ON
4,42,40,107,OFF
85,13,20,18,OFF
47,8,20,89,OFF
78,16,37,40,ON
50,39,42,6,ON
75,4,31,61,OFF
3,36,47,2,ON
7,27,68,26,ON
37,23,23,110,OFF
57,30,69,14,ON
41,6,69,15,ON
25,44,25,94,OFF
66,39,41,80,ON
59,2,58,36,OFF
32,10,67,81,ON
48,6,55,91,OFF
22,28,48,67,ON
64,42,36,45,ON
74,9,22,40,OFF
10,20,24,92,OFF
9,25,48,26,OFF
82,19,26,14,OFF
50,25,42,103,OFF
44,35,41,54,ON
19,40,48,34,ON
74,0,63,63,OFF
4,26,63,54,ON
39,28,43,101,OFF
34,30,61,106,OFF
62,30,39,25,OFF
90,15,39,97,OFF
60,45,53,45,ON
29,1,57,87,OFF
23,39,67,73,ON
51,1,66,19,ON
43,3,30,74,OFF
3,30,53,13,ON
63,26,51,43,ON
69,41,43,33,OFF
17,27,43,102,OFF
29,41,59,9,ON
35,21,38,104,OFF
68,18,35,58,ON
28,35,49,82,ON
41,29,40,108,OFF
47,20,50,94,OFF
75,5,32,42,ON
14,15,55,19,ON
64,13,42,0,ON
89,30,27,42,ON
25,33,63,33,ON
73,26,40,75,ON
3,39,69,14,ON
88,5,38,55,OFF
66,29,39,2,ON
57,20,35,48,ON
56,25,58,59,OFF
16,32,47,66,ON
75,37,27,90,ON
78,44,61,7,OFF
19,38,33,71,ON
44,29,63,56,OFF
22,45,39,16,ON
73,9,57,84,OFF
14,26,21,79,ON
51,14,67,38,ON
54,12,60,45,OFF
67,28,21,95,OFF
89,25,34,95,OFF
30,26,63,57,OFF
48,34,22,80,ON
59,3,51,34,OFF
86,41,26,108,OFF
3,7,57,74,ON
21,44,70,7,ON
33,7,28,37,ON
85,6,67,93,OFF
6,8,31,49,ON
88,36,46,108,OFF
59,3,20,75,OFF
7,18,53,44,ON
22,9,62,76,OFF
36,39,35,92,OFF
64,45,34,59,ON
16,9,30,88,ON
2,38,54,79,ON
76,45,67,78,ON
24,9,24,83,OFF
20,14,24,46,ON
67,33,48,108,OFF
46,42,49,34,ON
32,4,36,6,OFF
44,12,27,27,ON
13,21,41,5,ON
34,31,30,37,ON
39,23,45,60,ON
65,14,65,31,OFF
81,40,69,106,OFF
61,22,63,76,OFF
51,19,69,96,OFF
85,32,25,69,ON
44,40,65,45,ON
76,44,33,103,OFF
69,35,53,99,OFF
14,28,22,104,OFF
83,36,52,86,ON
17,38,33,31,ON
19,2,57,47,ON
36,33,46,63,ON
46,12,55,76,OFF
81,35,53,71,ON
59,40,55,16,ON
81,35,35,107,OFF
2,10,38,72,ON
7,42,46,26,ON
20,32,64,63,ON
80,25,28,67,OFF
54,1,42,35,OFF
23,34,22,51,ON
26,25,48,42,ON
